id,shift_id,employee_id,reason,replacement_employee_id,resolved_at,created_at
2659,2659,37,Not feeling well,14,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2660,2660,38,Doctor appointment,21,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2661,2661,39,Personal matter,,,2026-01-07T06:00:00.000Z
2662,2662,40,Doctor appointment,,,2026-01-07T06:00:00.000Z
2663,2663,41,Personal matter,,,2026-01-07T06:00:00.000Z
2664,2664,42,Car trouble,92,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2665,2665,43,Car trouble,101,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2666,2666,44,Personal matter,75,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2667,2667,45,Feeling sick,22,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2668,2668,46,Family emergency,93,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2669,2669,47,Family emergency,89,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2670,2670,48,Childcare emergency,100,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2671,2671,49,Transportation issue,44,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2672,2672,50,Not feeling well,68,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2673,2673,51,Family emergency,10,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2674,2674,52,Feeling sick,,,2026-01-07T06:00:00.000Z
2675,2675,53,Car trouble,97,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2676,2676,55,Family emergency,107,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2677,2677,56,Personal matter,42,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2678,2678,57,Personal matter,71,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2679,2679,58,Personal matter,104,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2680,2680,59,Doctor appointment,16,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2681,2681,60,Car trouble,101,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2682,2682,61,Car trouble,47,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2683,2683,62,Car trouble,24,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2684,2684,64,Childcare emergency,74,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2685,2685,65,Transportation issue,,,2026-01-07T06:00:00.000Z
2686,2686,66,Doctor appointment,,,2026-01-07T06:00:00.000Z
2687,2687,67,Car trouble,68,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2688,2688,68,Family emergency,103,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2689,2689,69,Not feeling well,7,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2690,2690,70,Car trouble,,,2026-01-07T06:00:00.000Z
2691,2691,71,Car trouble,70,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2692,2692,72,Doctor appointment,37,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2693,2693,73,Childcare emergency,,,2026-01-07T06:00:00.000Z
2694,2694,74,Car trouble,70,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2695,2695,75,Transportation issue,,,2026-01-07T06:00:00.000Z
2696,2696,77,Feeling sick,89,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2697,2697,78,Car trouble,57,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2698,2698,79,Childcare emergency,78,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2699,2699,80,Transportation issue,101,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2700,2700,81,Personal matter,71,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2701,2701,82,Car trouble,28,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2702,2702,83,Feeling sick,101,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2703,2703,84,Childcare emergency,108,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2704,2704,85,Car trouble,73,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2705,2705,86,Car trouble,,,2026-01-07T06:00:00.000Z
2706,2706,87,Not feeling well,57,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2707,2707,89,Not feeling well,39,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2708,2708,90,Transportation issue,16,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2709,2709,91,Doctor appointment,93,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2710,2710,92,Family emergency,32,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2711,2711,93,Car trouble,58,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2712,2712,94,Personal matter,,,2026-01-07T06:00:00.000Z
2713,2713,95,Family emergency,24,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2714,2714,96,Family emergency,,,2026-01-07T06:00:00.000Z
2715,2715,97,Family emergency,84,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2716,2716,98,Car trouble,32,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2717,2717,99,Not feeling well,52,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2718,2718,100,Personal matter,,,2026-01-07T06:00:00.000Z
2719,2719,101,Car trouble,38,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2720,2720,102,Transportation issue,,,2026-01-07T06:00:00.000Z
2721,2721,103,Family emergency,33,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2722,2722,104,Feeling sick,101,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2723,2723,105,Family emergency,71,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2724,2724,106,Childcare emergency,20,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2725,2725,107,Doctor appointment,,,2026-01-07T06:00:00.000Z
2726,2726,108,Transportation issue,69,2026-01-07T07:00:00.000Z,2026-01-07T06:00:00.000Z
2727,2727,7,Childcare emergency,93,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2728,2728,8,Personal matter,27,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2729,2729,9,Transportation issue,37,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2730,2730,10,Family emergency,79,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2731,2731,11,Doctor appointment,,,2026-01-08T06:00:00.000Z
2732,2732,14,Transportation issue,59,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2733,2733,16,Personal matter,79,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2734,2734,17,Not feeling well,62,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2735,2735,18,Feeling sick,,,2026-01-08T06:00:00.000Z
2736,2736,20,Not feeling well,38,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2737,2737,21,Childcare emergency,58,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2738,2738,22,Not feeling well,71,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2739,2739,23,Transportation issue,,,2026-01-08T06:00:00.000Z
2740,2740,24,Childcare emergency,,,2026-01-08T06:00:00.000Z
2741,2741,25,Doctor appointment,41,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2742,2742,26,Not feeling well,,,2026-01-08T06:00:00.000Z
2743,2743,27,Transportation issue,26,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2744,2744,28,Not feeling well,,,2026-01-08T06:00:00.000Z
2745,2745,29,Personal matter,92,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2746,2746,30,Transportation issue,55,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2747,2747,31,Car trouble,89,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2748,2748,32,Doctor appointment,106,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2749,2749,33,Family emergency,75,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2750,2750,34,Feeling sick,24,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2751,2751,35,Feeling sick,73,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2752,2752,36,Personal matter,,,2026-01-08T06:00:00.000Z
2753,2753,37,Family emergency,43,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2754,2754,38,Doctor appointment,26,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2755,2755,39,Childcare emergency,25,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2756,2756,40,Feeling sick,36,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2757,2757,41,Family emergency,48,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2758,2758,42,Car trouble,,,2026-01-08T06:00:00.000Z
2759,2759,43,Feeling sick,71,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2760,2760,44,Transportation issue,23,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2761,2761,45,Doctor appointment,20,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2762,2762,46,Transportation issue,94,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2763,2763,47,Doctor appointment,64,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2764,2764,48,Childcare emergency,56,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2765,2765,49,Family emergency,,,2026-01-08T06:00:00.000Z
2766,2766,50,Feeling sick,30,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2767,2767,51,Car trouble,29,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2768,2768,52,Feeling sick,64,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2769,2769,53,Personal matter,107,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2770,2770,55,Feeling sick,,,2026-01-08T06:00:00.000Z
2771,2771,56,Doctor appointment,60,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2772,2772,57,Family emergency,92,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2773,2773,58,Car trouble,82,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2774,2774,59,Family emergency,73,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2775,2775,60,Doctor appointment,67,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2776,2776,61,Feeling sick,60,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2777,2777,62,Car trouble,96,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2778,2778,64,Not feeling well,72,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2779,2779,65,Family emergency,20,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2780,2780,66,Transportation issue,31,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2781,2781,67,Childcare emergency,77,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2782,2782,68,Family emergency,55,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2783,2783,69,Personal matter,48,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2784,2784,70,Feeling sick,67,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2785,2785,71,Car trouble,87,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2786,2786,72,Car trouble,48,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2787,2787,73,Car trouble,29,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2788,2788,74,Transportation issue,,,2026-01-08T06:00:00.000Z
2789,2789,75,Family emergency,33,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2790,2790,77,Not feeling well,16,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2791,2791,78,Doctor appointment,104,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2792,2792,79,Feeling sick,62,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2793,2793,80,Childcare emergency,10,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2794,2794,81,Feeling sick,,,2026-01-08T06:00:00.000Z
2795,2795,82,Not feeling well,72,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2796,2796,83,Family emergency,89,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2797,2797,84,Not feeling well,,,2026-01-08T06:00:00.000Z
2798,2798,85,Childcare emergency,,,2026-01-08T06:00:00.000Z
2799,2799,86,Doctor appointment,29,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2800,2800,87,Car trouble,,,2026-01-08T06:00:00.000Z
2801,2801,89,Childcare emergency,92,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2802,2802,90,Personal matter,11,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2803,2803,91,Feeling sick,74,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2804,2804,92,Doctor appointment,38,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2805,2805,93,Feeling sick,14,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2806,2806,94,Transportation issue,67,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2807,2807,95,Personal matter,94,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2808,2808,96,Not feeling well,25,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2809,2809,97,Doctor appointment,42,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2810,2810,98,Car trouble,,,2026-01-08T06:00:00.000Z
2811,2811,99,Feeling sick,8,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2812,2812,100,Transportation issue,99,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2813,2813,101,Transportation issue,,,2026-01-08T06:00:00.000Z
2814,2814,102,Not feeling well,38,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2815,2815,103,Childcare emergency,105,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2816,2816,104,Car trouble,,,2026-01-08T06:00:00.000Z
2817,2817,105,Family emergency,44,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2818,2818,106,Family emergency,,,2026-01-08T06:00:00.000Z
2819,2819,107,Not feeling well,7,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2820,2820,108,Car trouble,26,2026-01-08T07:00:00.000Z,2026-01-08T06:00:00.000Z
2821,2821,7,Car trouble,93,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2822,2822,8,Childcare emergency,108,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2823,2823,9,Not feeling well,,,2026-01-09T06:00:00.000Z
2824,2824,10,Car trouble,93,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2825,2825,11,Personal matter,77,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2826,2826,14,Transportation issue,101,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2827,2827,16,Doctor appointment,58,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2828,2828,17,Childcare emergency,90,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2829,2829,18,Childcare emergency,32,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2830,2830,20,Childcare emergency,86,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2831,2831,21,Childcare emergency,,,2026-01-09T06:00:00.000Z
2832,2832,22,Personal matter,43,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2833,2833,23,Transportation issue,,,2026-01-09T06:00:00.000Z
2834,2834,24,Personal matter,,,2026-01-09T06:00:00.000Z
2835,2835,25,Family emergency,,,2026-01-09T06:00:00.000Z
2836,2836,26,Feeling sick,79,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2837,2837,27,Doctor appointment,60,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2838,2838,28,Feeling sick,,,2026-01-09T06:00:00.000Z
2839,2839,29,Childcare emergency,100,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2840,2840,30,Feeling sick,,,2026-01-09T06:00:00.000Z
2841,2841,31,Doctor appointment,101,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2842,2842,32,Personal matter,67,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2843,2843,33,Doctor appointment,,,2026-01-09T06:00:00.000Z
2844,2844,34,Feeling sick,20,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2845,2845,35,Family emergency,91,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2846,2846,36,Childcare emergency,102,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2847,2847,37,Transportation issue,68,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2848,2848,38,Personal matter,,,2026-01-09T06:00:00.000Z
2849,2849,39,Personal matter,107,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2850,2850,40,Transportation issue,86,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2851,2851,41,Doctor appointment,75,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2852,2852,42,Personal matter,103,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2853,2853,43,Not feeling well,105,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2854,2854,44,Car trouble,32,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2855,2855,45,Personal matter,30,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2856,2856,46,Car trouble,90,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2857,2857,47,Transportation issue,70,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2858,2858,48,Feeling sick,,,2026-01-09T06:00:00.000Z
2859,2859,49,Car trouble,71,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2860,2860,50,Family emergency,97,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2861,2861,51,Personal matter,,,2026-01-09T06:00:00.000Z
2862,2862,52,Family emergency,,,2026-01-09T06:00:00.000Z
2863,2863,53,Car trouble,45,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2864,2864,55,Feeling sick,52,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2865,2865,56,Not feeling well,17,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2866,2866,57,Personal matter,44,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2867,2867,58,Family emergency,21,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2868,2868,59,Car trouble,42,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2869,2869,60,Family emergency,98,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2870,2870,61,Not feeling well,22,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2871,2871,62,Car trouble,102,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2872,2872,64,Transportation issue,80,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2873,2873,65,Doctor appointment,100,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2874,2874,66,Family emergency,102,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2875,2875,67,Not feeling well,14,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2876,2876,68,Personal matter,52,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2877,2877,69,Not feeling well,66,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2878,2878,70,Not feeling well,9,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2879,2879,71,Not feeling well,83,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2880,2880,72,Not feeling well,16,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2881,2881,73,Family emergency,96,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2882,2882,74,Car trouble,21,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2883,2883,75,Feeling sick,71,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2884,2884,77,Transportation issue,55,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2885,2885,78,Car trouble,62,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2886,2886,79,Personal matter,34,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2887,2887,80,Not feeling well,58,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2888,2888,81,Feeling sick,28,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2889,2889,82,Personal matter,,,2026-01-09T06:00:00.000Z
2890,2890,83,Car trouble,41,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2891,2891,84,Feeling sick,33,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2892,2892,85,Family emergency,43,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2893,2893,86,Car trouble,29,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2894,2894,87,Car trouble,57,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2895,2895,89,Transportation issue,91,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2896,2896,90,Childcare emergency,70,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2897,2897,91,Car trouble,39,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2898,2898,92,Personal matter,,,2026-01-09T06:00:00.000Z
2899,2899,93,Not feeling well,45,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2900,2900,94,Childcare emergency,10,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2901,2901,95,Not feeling well,62,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2902,2902,96,Car trouble,83,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2903,2903,97,Transportation issue,27,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2904,2904,98,Personal matter,24,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2905,2905,99,Not feeling well,33,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2906,2906,100,Family emergency,44,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2907,2907,101,Doctor appointment,35,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2908,2908,102,Feeling sick,,,2026-01-09T06:00:00.000Z
2909,2909,103,Car trouble,42,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2910,2910,104,Doctor appointment,75,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2911,2911,105,Transportation issue,31,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2912,2912,106,Transportation issue,,,2026-01-09T06:00:00.000Z
2913,2913,107,Doctor appointment,23,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2914,2914,108,Childcare emergency,74,2026-01-09T07:00:00.000Z,2026-01-09T06:00:00.000Z
2915,2915,7,Personal matter,39,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2916,2916,8,Doctor appointment,9,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2917,2917,9,Feeling sick,77,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2918,2918,10,Childcare emergency,98,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2919,2919,11,Doctor appointment,,,2026-01-12T06:00:00.000Z
2920,2920,14,Family emergency,97,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2921,2921,16,Not feeling well,34,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2922,2922,17,Feeling sick,,,2026-01-12T06:00:00.000Z
2923,2923,18,Transportation issue,28,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2924,2924,20,Family emergency,26,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2925,2925,21,Feeling sick,11,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2926,2926,22,Car trouble,60,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2927,2927,23,Family emergency,98,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2928,2928,24,Doctor appointment,92,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2929,2929,25,Doctor appointment,83,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2930,2930,26,Car trouble,37,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2931,2931,27,Childcare emergency,,,2026-01-12T06:00:00.000Z
2932,2932,28,Feeling sick,79,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2933,2933,29,Transportation issue,101,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2934,2934,30,Not feeling well,59,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2935,2935,31,Transportation issue,74,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2936,2936,32,Childcare emergency,24,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2937,2937,33,Personal matter,99,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2938,2938,34,Not feeling well,,,2026-01-12T06:00:00.000Z
2939,2939,35,Family emergency,10,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2940,2940,36,Personal matter,38,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2941,2941,37,Not feeling well,80,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2942,2942,38,Transportation issue,93,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2943,2943,39,Transportation issue,57,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2944,2944,40,Personal matter,25,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2945,2945,41,Personal matter,80,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2946,2946,42,Feeling sick,92,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2947,2947,43,Transportation issue,37,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2948,2948,44,Personal matter,99,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2949,2949,45,Personal matter,44,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2950,2950,46,Family emergency,78,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
2951,2951,47,Personal matter,87,2026-01-12T07:00:00.000Z,2026-01-12T06:00:00.000Z
